dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
2.009553015232086182e-01,-3.089794516563415527e-01,2.265009135007858276e-01,1.694378256797790527e-02,1.395569294691085815e-01,-1.413425803184509277e-01,-2.918221950531005859e-01,-2.035114914178848267e-02
5.354717969894409180e-01,2.414427548646926880e-01,2.419233769178390503e-01,-1.736003011465072632e-01,-6.438966989517211914e-01,2.522771060466766357e-01,1.312366425991058350e-01,-2.371003329753875732e-01
2.118049710988998413e-01,-3.097378015518188477e-01,2.454942613840103149e-01,-7.558733969926834106e-02,3.274942934513092041e-02,-1.304766535758972168e-01,-1.576361954212188721e-01,-9.753862023353576660e-02
6.981748938560485840e-01,6.559910178184509277e-01,3.886614441871643066e-01,-1.790244281291961670e-01,-9.867385029792785645e-01,5.072903633117675781e-01,1.857275366783142090e-01,-3.986134827136993408e-01
1.562726497650146484e-01,-2.832217812538146973e-01,2.330508679151535034e-01,1.291176676750183105e-02,1.313720196485519409e-01,-5.129596590995788574e-02,-2.712545096874237061e-01,9.025111794471740723e-03
7.239404320716857910e-01,1.072043299674987793e+00,5.014947652816772461e-01,-8.183847367763519287e-02,-1.020311117172241211e+00,1.010423541069030762e+00,7.300744056701660156e-01,-2.538079023361206055e-01
4.888877570629119873e-01,5.972219705581665039e-01,3.101454377174377441e-01,-3.270516395568847656e-01,-7.298934459686279297e-01,4.354611635208129883e-01,2.813544571399688721e-01,-3.048461675643920898e-01
4.238715171813964844e-01,2.857220172882080078e-01,3.950282335281372070e-01,-2.512628138065338135e-01,-5.896904468536376953e-01,2.512548565864562988e-01,1.048015654087066650e-01,1.519662141799926758e-02
5.235812664031982422e-01,2.871592044830322266e-01,3.387787938117980957e-01,-2.050769329071044922e-01,-6.494047641754150391e-01,1.963275969028472900e-01,1.267082393169403076e-01,-9.850493073463439941e-02
2.551577687263488770e-01,5.655719339847564697e-02,3.536704778671264648e-01,7.591095566749572754e-02,-3.697311878204345703e-02,2.462959587574005127e-01,-7.519005239009857178e-02,-9.133900701999664307e-02
1.970023810863494873e-01,7.642509341239929199e-01,7.700128555297851562e-01,-2.637544274330139160e-01,-5.290778279304504395e-01,1.173995137214660645e+00,1.014451503753662109e+00,5.436547994613647461e-01
3.463810086250305176e-01,-1.001639962196350098e-01,8.743442595005035400e-02,-8.298395574092864990e-02,-3.439801931381225586e-01,1.830091327428817749e-02,-8.093268424272537231e-02,-2.060248553752899170e-01
6.305299997329711914e-01,7.805012464523315430e-01,4.286981225013732910e-01,-1.123418956995010376e-01,-7.548463344573974609e-01,8.214379549026489258e-01,5.281364917755126953e-01,6.325954198837280273e-02
6.040123105049133301e-01,6.115311980247497559e-01,4.568216502666473389e-01,-1.931944489479064941e-01,-8.668938279151916504e-01,4.733397960662841797e-01,2.132339179515838623e-01,-2.036036550998687744e-01
3.525794148445129395e-01,-1.303605735301971436e-03,3.985342383384704590e-01,-1.412747651338577271e-01,-3.099402189254760742e-01,-1.648647338151931763e-02,-5.523405224084854126e-02,1.022038608789443970e-02
1.886860430240631104e-01,-3.780909180641174316e-01,2.683022320270538330e-01,7.166707515716552734e-02,2.249369472265243530e-01,-1.780065894126892090e-01,-3.682531714439392090e-01,-5.537371337413787842e-02
5.899647474288940430e-01,3.759931921958923340e-01,3.321637511253356934e-01,-1.805931031703948975e-01,-7.602816224098205566e-01,2.720427811145782471e-01,1.294680684804916382e-01,-2.122634351253509521e-01
3.349930047988891602e-01,-1.187950745224952698e-01,8.472660183906555176e-02,-1.113157197833061218e-01,-3.605660200119018555e-01,-7.719352841377258301e-03,-5.830704420804977417e-02,-2.030778527259826660e-01
3.793486356735229492e-01,7.056510448455810547e-01,4.639976918697357178e-01,-4.389398694038391113e-01,-5.345109701156616211e-01,6.068130731582641602e-01,3.278868198394775391e-01,-1.178703457117080688e-01
4.146212339401245117e-01,9.825028479099273682e-02,1.667891591787338257e-01,-1.156702637672424316e-02,-3.071101903915405273e-01,1.580982506275177002e-01,1.602719351649284363e-02,-2.995443344116210938e-02
2.513881921768188477e-01,3.780485987663269043e-01,4.816536009311676025e-01,-8.774244785308837891e-02,-5.435370802879333496e-01,9.345182776451110840e-01,8.790432810783386230e-01,5.499576926231384277e-01
5.197816491127014160e-01,5.933223962783813477e-01,2.134373039007186890e-01,-1.613701134920120239e-01,-8.275567889213562012e-01,5.435017347335815430e-01,3.901842534542083740e-01,-3.271450400352478027e-01
3.361197113990783691e-01,-2.713010832667350769e-02,2.475109398365020752e-01,-1.804991960525512695e-01,-2.687418460845947266e-01,-3.693276643753051758e-02,-2.124740555882453918e-02,4.611502215266227722e-02
1.517585068941116333e-01,-1.311369091272354126e-01,3.864508271217346191e-01,-8.879834413528442383e-02,1.052117794752120972e-01,6.032763421535491943e-02,-2.108371853828430176e-01,-1.143367588520050049e-02
2.077273428440093994e-01,-3.649204373359680176e-01,2.170386165380477905e-01,3.192186355590820312e-03,1.166056543588638306e-01,-1.854126155376434326e-01,-2.837215662002563477e-01,-5.500276386737823486e-02
3.693147897720336914e-01,-1.317403316497802734e-01,8.673283457756042480e-02,-1.067022681236267090e-01,-3.207836151123046875e-01,-2.356171607971191406e-02,-2.001281827688217163e-02,-1.003445684909820557e-01
7.603065371513366699e-01,9.261249303817749023e-01,7.277565598487854004e-01,-2.271574884653091431e-01,-1.236472249031066895e+00,7.291371226310729980e-01,2.645713090896606445e-01,-4.097266793251037598e-01
4.474900960922241211e-01,7.885251939296722412e-02,7.227657735347747803e-02,-4.730533063411712646e-02,-4.275399446487426758e-01,1.538945436477661133e-01,1.444295048713684082e-05,-1.088761091232299805e-01
4.478328227996826172e-01,4.713912606239318848e-01,3.598074316978454590e-01,-1.167453825473785400e-02,-5.908474326133728027e-01,6.660116314888000488e-01,5.864008069038391113e-01,1.719628721475601196e-01
5.233929157257080078e-01,6.226196289062500000e-01,6.224932074546813965e-01,-2.564727663993835449e-01,-9.141859412193298340e-01,6.299704909324645996e-01,3.133880496025085449e-01,3.272193670272827148e-02
2.416560351848602295e-01,-1.435761749744415283e-01,2.151716798543930054e-01,-2.241046428680419922e-01,-1.776411533355712891e-01,-1.575756222009658813e-01,-1.762904524803161621e-01,-2.084426879882812500e-01
4.716487228870391846e-01,7.292219996452331543e-02,1.028687208890914917e-01,-7.371864467859268188e-02,-4.480804800987243652e-01,1.610848903656005859e-01,7.481637597084045410e-02,6.704613566398620605e-03
4.613212347030639648e-01,4.119257926940917969e-01,2.716052234172821045e-01,-2.977689504623413086e-01,-6.703359484672546387e-01,2.566500306129455566e-01,1.313627362251281738e-01,-2.726522386074066162e-01
1.966756433248519897e-01,-3.154986500740051270e-01,2.226247489452362061e-01,2.835607528686523438e-02,1.529378443956375122e-01,-1.493612825870513916e-01,-3.159802556037902832e-01,-3.359749913215637207e-02
1.438758075237274170e-01,-2.114592492580413818e-02,2.859269380569458008e-01,-2.186217457056045532e-01,-4.152355194091796875e-01,3.918771743774414062e-01,3.844616413116455078e-01,1.692828685045242310e-01
7.093963623046875000e-01,5.909540653228759766e-01,1.990320980548858643e-01,-8.493809401988983154e-02,-8.849679231643676758e-01,5.090723037719726562e-01,2.023963928222656250e-01,-4.127527475357055664e-01
5.421565175056457520e-01,8.317579627037048340e-01,5.474218130111694336e-01,-1.396324932575225830e-01,-8.118507266044616699e-01,9.424860477447509766e-01,7.395973205566406250e-01,4.232448339462280273e-02
5.065429806709289551e-01,4.152410626411437988e-01,3.714781403541564941e-01,-2.476869523525238037e-01,-6.861021518707275391e-01,2.968965470790863037e-01,1.145325899124145508e-01,-1.653304100036621094e-01
5.599757432937622070e-01,5.654606223106384277e-01,1.586312353610992432e-01,-3.510851263999938965e-01,-7.758145332336425781e-01,3.437438607215881348e-01,9.600496292114257812e-02,-5.084338784217834473e-01
5.447530746459960938e-02,-4.590222835540771484e-01,3.476722836494445801e-01,1.671693921089172363e-01,3.551003336906433105e-01,-1.063074916601181030e-01,-4.307460188865661621e-01,-5.570785701274871826e-02
4.185729026794433594e-01,-1.297110617160797119e-01,1.337567269802093506e-01,-1.021807566285133362e-01,-3.928728699684143066e-01,-1.783609390258789062e-02,4.696856811642646790e-02,-1.093967854976654053e-01
5.596441030502319336e-01,9.866713285446166992e-01,7.183130383491516113e-01,-3.030933737754821777e-01,-9.420593976974487305e-01,8.998445272445678711e-01,4.596376717090606689e-01,-5.741871893405914307e-02
5.086900591850280762e-01,2.641311883926391602e-01,1.753541976213455200e-01,-1.735441386699676514e-01,-5.593351721763610840e-01,2.029905915260314941e-01,8.656238019466400146e-02,-1.757184267044067383e-01
1.345329582691192627e-01,-4.313301444053649902e-01,1.935959756374359131e-01,-2.788987755775451660e-02,7.542742788791656494e-02,-2.402862310409545898e-01,-3.477915525436401367e-01,-2.111236453056335449e-01
1.325995922088623047e-01,4.195895791053771973e-01,5.731019973754882812e-01,-4.035543799400329590e-01,-1.550733894109725952e-01,5.452431440353393555e-01,3.209374248981475830e-01,2.479518502950668335e-01
5.185942649841308594e-01,1.524222344160079956e-01,1.359954327344894409e-01,-2.580399215221405029e-01,-6.601716876029968262e-01,9.854527562856674194e-02,1.198731511831283569e-01,-2.740304470062255859e-01
6.920777559280395508e-01,6.803871989250183105e-01,4.623257517814636230e-01,-7.206109911203384399e-02,-1.026593089103698730e+00,7.234731912612915039e-01,3.686041831970214844e-01,-7.273872196674346924e-02
4.324897527694702148e-01,2.983127832412719727e-01,2.119064182043075562e-01,-1.254828721284866333e-01,-4.145862460136413574e-01,2.852812409400939941e-01,1.954289823770523071e-01,3.956327587366104126e-02
1.535610854625701904e-01,-2.773335576057434082e-01,2.347782403230667114e-01,1.698099076747894287e-02,1.351202577352523804e-01,-8.006909489631652832e-02,-2.719536721706390381e-01,2.153515815734863281e-04
2.350528091192245483e-01,4.906976222991943359e-01,4.889068901538848877e-01,-3.107679784297943115e-01,-3.859139680862426758e-01,5.548560619354248047e-01,4.469190239906311035e-01,1.857222318649291992e-01
4.998669624328613281e-01,2.842935323715209961e-01,1.094937175512313843e-01,-1.488859355449676514e-01,-6.346310377120971680e-01,2.606967985630035400e-01,1.021526604890823364e-01,-3.072851896286010742e-01
3.145086765289306641e-02,-4.675770998001098633e-01,4.673255085945129395e-01,2.068381607532501221e-01,4.536657333374023438e-01,-6.472755223512649536e-02,-4.787942469120025635e-01,-4.718862473964691162e-02
3.091104924678802490e-01,-1.595714092254638672e-01,1.501796394586563110e-01,-9.565658867359161377e-02,-1.275094449520111084e-01,-6.709641218185424805e-02,-6.438856571912765503e-02,8.217203617095947266e-02
6.016100645065307617e-01,9.754310846328735352e-01,8.500336408615112305e-01,-3.713891804218292236e-01,-1.025694012641906738e+00,7.446069121360778809e-01,3.149749934673309326e-01,-2.181267142295837402e-01
6.142715215682983398e-01,5.636593103408813477e-01,2.880367040634155273e-01,-8.155249804258346558e-02,-7.806733846664428711e-01,7.347674369812011719e-01,4.720224440097808838e-01,6.288257241249084473e-02
6.157529354095458984e-01,6.205598711967468262e-01,5.394378304481506348e-01,-1.857966482639312744e-01,-9.949936270713806152e-01,5.129787921905517578e-01,3.232793509960174561e-01,-2.911308705806732178e-01
4.024437665939331055e-01,2.874262332916259766e-01,2.646618783473968506e-01,-5.720431357622146606e-02,-3.961958289146423340e-01,3.833950161933898926e-01,2.736814916133880615e-01,1.561394035816192627e-01
3.592606782913208008e-01,3.628919273614883423e-02,3.107013106346130371e-01,-2.301373481750488281e-01,-3.315286040306091309e-01,-3.249364346265792847e-02,-1.534752361476421356e-02,-1.755169034004211426e-02
5.048134326934814453e-01,2.945774197578430176e-01,1.213818863034248352e-01,-2.393939495086669922e-01,-7.315815091133117676e-01,2.291049361228942871e-01,1.291030347347259521e-01,-3.776390850543975830e-01
4.607121944427490234e-01,1.568194478750228882e-02,6.997073441743850708e-02,-8.937077969312667847e-02,-4.031522274017333984e-01,9.605010598897933960e-02,6.391094624996185303e-02,-2.444103360176086426e-02
2.319942712783813477e-01,-1.045692563056945801e-01,2.210326641798019409e-01,-1.647384166717529297e-01,-7.103355228900909424e-02,-9.586916118860244751e-02,-2.169165313243865967e-01,-1.641950607299804688e-01
2.716885209083557129e-01,-2.533778548240661621e-01,3.211860656738281250e-01,1.869621872901916504e-02,-5.391609668731689453e-02,-5.458879843354225159e-02,-1.841081529855728149e-01,7.289150357246398926e-02
6.319903135299682617e-01,8.021148443222045898e-01,1.733039468526840210e-01,-3.681945800781250000e-01,-9.142045974731445312e-01,5.915207862854003906e-01,1.472065150737762451e-01,-6.655754446983337402e-01
2.223225235939025879e-01,-2.058846503496170044e-01,1.226440221071243286e-01,-1.227597296237945557e-01,-9.039182960987091064e-02,3.492084890604019165e-02,-1.539244800806045532e-01,5.652684345841407776e-02
2.195118367671966553e-01,-2.321409136056900024e-01,2.206192314624786377e-01,-4.281397163867950439e-02,6.184597313404083252e-02,-1.237669065594673157e-01,-2.542521655559539795e-01,-3.857497870922088623e-02
5.771361589431762695e-01,4.760684370994567871e-01,4.328981637954711914e-01,-1.673933267593383789e-01,-8.599743843078613281e-01,4.484314620494842529e-01,2.976823151111602783e-01,-2.272378802299499512e-01
6.383302211761474609e-01,6.782286763191223145e-01,2.528266906738281250e-01,-2.732524573802947998e-01,-8.626716732978820801e-01,4.532870650291442871e-01,2.251843214035034180e-01,-4.618172049522399902e-01
6.177888810634613037e-02,-2.865571975708007812e-01,2.574588358402252197e-01,3.704074025154113770e-02,8.826519548892974854e-02,1.739820241928100586e-01,-6.695970892906188965e-02,1.687151491641998291e-01
6.415921449661254883e-01,7.094118595123291016e-01,3.231229186058044434e-01,-6.353313475847244263e-02,-8.655951023101806641e-01,6.630555391311645508e-01,4.915953576564788818e-01,-2.503137290477752686e-01
7.284622192382812500e-01,5.940876007080078125e-01,2.054029554128646851e-01,-1.030771061778068542e-01,-9.431514739990234375e-01,5.110059380531311035e-01,2.024265825748443604e-01,-4.771216511726379395e-01
2.150710076093673706e-01,1.984477043151855469e-02,2.082723975181579590e-01,-2.055028975009918213e-01,-2.288908958435058594e-01,1.836779713630676270e-01,4.717155173420906067e-02,1.756983399391174316e-01
3.748022615909576416e-01,4.515600800514221191e-01,2.974748313426971436e-01,-3.971683084964752197e-01,-5.003120899200439453e-01,3.259047269821166992e-01,1.528214216232299805e-01,-1.731857657432556152e-01
2.198589146137237549e-01,6.142526865005493164e-03,2.174117416143417358e-01,-1.709024310111999512e-01,-1.675340533256530762e-01,2.046540379524230957e-01,6.798130273818969727e-02,2.102342098951339722e-01
2.406474351882934570e-01,-2.743827700614929199e-01,1.533813923597335815e-01,-6.359493732452392578e-02,8.522957563400268555e-03,-1.426500976085662842e-01,-1.786318272352218628e-01,8.539587259292602539e-03
8.716280460357666016e-01,1.027654290199279785e+00,3.568171858787536621e-01,-9.906113147735595703e-03,-1.076219797134399414e+00,8.586817383766174316e-01,4.493325352668762207e-01,-4.420056343078613281e-01
3.372509479522705078e-01,-1.714788675308227539e-01,1.131815984845161438e-01,-1.528854966163635254e-01,-3.275480270385742188e-01,-8.388366550207138062e-02,-5.408976227045059204e-03,-1.139426231384277344e-01
1.430852115154266357e-01,-2.390704900026321411e-01,3.377358615398406982e-01,-5.790138244628906250e-02,5.931521952152252197e-02,-7.817246019840240479e-02,-2.664036154747009277e-01,-1.312104761600494385e-01
6.901041269302368164e-01,7.285814285278320312e-01,3.045175969600677490e-01,-1.794508248567581177e-01,-1.110742449760437012e+00,6.257839798927307129e-01,4.725916683673858643e-01,-5.667467117309570312e-01
3.082551658153533936e-01,-4.755914211273193359e-03,1.493272930383682251e-01,-1.064910441637039185e-01,-1.692718416452407837e-01,8.011706918478012085e-02,-4.708283767104148865e-02,3.298526257276535034e-02
4.550058841705322266e-01,4.241631627082824707e-01,3.638191521167755127e-01,-2.147541642189025879e-01,-7.007779479026794434e-01,4.744744896888732910e-01,2.610630691051483154e-01,-4.506349563598632812e-03
4.294889271259307861e-01,4.407705068588256836e-01,4.393819272518157959e-01,-4.366429150104522705e-01,-6.606786251068115234e-01,1.695537269115447998e-01,1.114946156740188599e-01,-1.847656369209289551e-01
3.628547787666320801e-01,-1.103252544999122620e-01,1.326198577880859375e-01,-4.219509661197662354e-02,-1.736578941345214844e-01,2.145890146493911743e-03,-7.722049951553344727e-02,-3.680102527141571045e-03
